geoid,name,B19013001,"B19013001, Error"
05000US72019,"Barranquitas Municipio, PR",17036,1344
05000US72021,"BayamÃ³n Municipio, PR",26420,854
05000US72023,"Cabo Rojo Municipio, PR",16708,1113
05000US72025,"Caguas Municipio, PR",25136,984
05000US72027,"Camuy Municipio, PR",17000,1062
05000US72029,"CanÃ³vanas Municipio, PR",21267,1431
05000US72031,"Carolina Municipio, PR",29059,1122
05000US72033,"CataÃ±o Municipio, PR",17448,1665
05000US72035,"Cayey Municipio, PR",22518,1296
05000US72037,"Ceiba Municipio, PR",18309,1904
05000US72039,"Ciales Municipio, PR",16867,1210
05000US72041,"Cidra Municipio, PR",19726,1328
05000US72043,"Coamo Municipio, PR",19692,1707
05000US72045,"ComerÃ­o Municipio, PR",13733,1218
05000US72047,"Corozal Municipio, PR",15140,1353
05000US72049,"Culebra Municipio, PR",23333,5698
05000US72051,"Dorado Municipio, PR",30732,2556
05000US72053,"Fajardo Municipio, PR",19430,1315
05000US72054,"Florida Municipio, PR",20442,3361
05000US72055,"GuÃ¡nica Municipio, PR",12995,1031
05000US72057,"Guayama Municipio, PR",17261,1222
05000US72059,"Guayanilla Municipio, PR",17379,1449
05000US72061,"Guaynabo Municipio, PR",35928,1674
05000US72063,"Gurabo Municipio, PR",35018,3092
05000US72065,"Hatillo Municipio, PR",17715,1548
05000US72067,"Hormigueros Municipio, PR",19030,1578
05000US72069,"Humacao Municipio, PR",20434,1486
05000US72071,"Isabela Municipio, PR",16540,1554
05000US72073,"Jayuya Municipio, PR",14808,2882
05000US72075,"Juana DÃ­az Municipio, PR",20657,1290
05000US72077,"Juncos Municipio, PR",19605,1249
05000US72079,"Lajas Municipio, PR",13992,1071
05000US72081,"Lares Municipio, PR",16532,1542
05000US72083,"Las MarÃ­as Municipio, PR",14135,2737
05000US72085,"Las Piedras Municipio, PR",21667,2132
05000US72087,"LoÃ­za Municipio, PR",17852,1834
05000US72089,"Luquillo Municipio, PR",21850,1845
05000US72091,"ManatÃ­ Municipio, PR",18502,1579
05000US72093,"Maricao Municipio, PR",12441,3490
05000US72095,"Maunabo Municipio, PR",20844,2811
05000US72097,"MayagÃ¼ez Municipio, PR",14236,906
05000US72099,"Moca Municipio, PR",15037,1354
05000US72101,"Morovis Municipio, PR",20941,1194
05000US72103,"Naguabo Municipio, PR",19432,2165
05000US72105,"Naranjito Municipio, PR",18883,2411
05000US72107,"Orocovis Municipio, PR",15099,1315
05000US72109,"Patillas Municipio, PR",16007,1451
05000US72111,"PeÃ±uelas Municipio, PR",16718,889
05000US72113,"Ponce Municipio, PR",17069,675
05000US72115,"Quebradillas Municipio, PR",17473,2019
05000US72117,"RincÃ³n Municipio, PR",19907,2931
05000US72119,"RÃ­o Grande Municipio, PR",22669,1088
05000US72121,"Sabana Grande Municipio, PR",17319,1534
05000US72123,"Salinas Municipio, PR",18189,1690
05000US72125,"San GermÃ¡n Municipio, PR",16486,1418
05000US72127,"San Juan Municipio, PR",22710,718
05000US72129,"San Lorenzo Municipio, PR",19380,1419
05000US72131,"San SebastiÃ¡n Municipio, PR",15331,1214
05000US72133,"Santa Isabel Municipio, PR",19827,2150
05000US72135,"Toa Alta Municipio, PR",28834,1466
05000US72137,"Toa Baja Municipio, PR",25105,1231
05000US72139,"Trujillo Alto Municipio, PR",32545,1448
05000US72141,"Utuado Municipio, PR",15399,1325
05000US72143,"Vega Alta Municipio, PR",20048,1547
05000US72145,"Vega Baja Municipio, PR",19617,1054
05000US72147,"Vieques Municipio, PR",14936,1999
05000US72149,"Villalba Municipio, PR",19877,1983
05000US72151,"Yabucoa Municipio, PR",16295,1482
05000US72153,"Yauco Municipio, PR",14743,980
