geoid,name,B19083001,"B19083001, Error"
05000US72133,"Santa Isabel Municipio, PR",0.4927,0.0277
05000US72135,"Toa Alta Municipio, PR",0.5014,0.0188
05000US72137,"Toa Baja Municipio, PR",0.479,0.014
05000US72139,"Trujillo Alto Municipio, PR",0.4824,0.0168
05000US72141,"Utuado Municipio, PR",0.5233,0.0236
05000US72143,"Vega Alta Municipio, PR",0.5383,0.0282
05000US72145,"Vega Baja Municipio, PR",0.5012,0.0183
05000US72147,"Vieques Municipio, PR",0.4541,0.0568
05000US72149,"Villalba Municipio, PR",0.5174,0.0715
05000US72151,"Yabucoa Municipio, PR",0.5098,0.0252
05000US72153,"Yauco Municipio, PR",0.507,0.0175
